book_id,original_title,title,image_url,average_rating,original_publication_year,authors,language_code,ratings_count
84369,The Last Battle,"The Last Battle (Chronicles of Narnia, #7)",https://images.gr-assets.com/books/1308814830m/84369.jpg,4.02,1956.0,c.s. lewis,eng,158701
10603,Cujo,Cujo,https://images.gr-assets.com/books/1394208144m/10603.jpg,3.65,1981.0,stephen king,spa,158215
6644117,"The Iron King (The Iron Fey, #1) ","The Iron King (The Iron Fey, #1)",https://images.gr-assets.com/books/1327877670m/6644117.jpg,3.92,2010.0,julie kagawa,eng,158063
402045,The Mists of Avalon,"The Mists of Avalon (Avalon, #1)",https://images.gr-assets.com/books/1388857089m/402045.jpg,4.12,1982.0,marion zimmer bradley,eng,157736
11422,,Redeeming Love,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.48,1991.0,francine rivers,eng,157506
10987,Voyager,"Voyager (Outlander, #3)",https://images.gr-assets.com/books/1483278195m/10987.jpg,4.38,1993.0,diana gabaldon,eng,157395
117251,,"Hamlet: Screenplay, Introduction And Film Diary",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,1996.0,"kenneth branagh, william shakespeare",eng,156869
475339,Mad About Madeline,Madeline,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.22,1939.0,ludwig bemelmans,eng,156726
162085,Pretty Little Liars,"Pretty Little Liars (Pretty Little Liars, #1)",https://images.gr-assets.com/books/1377830522m/162085.jpg,3.9,2006.0,sara shepard,eng,156328
12609433,The Power of Habit,The Power of Habit: Why We Do What We Do in Life and Business,https://images.gr-assets.com/books/1366758683m/12609433.jpg,4.03,2011.0,charles duhigg,eng,155977
52357,Beowulf,Beowulf,https://images.gr-assets.com/books/1327878125m/52357.jpg,3.42,975.0,"unknown, seamus heaney",eng,155903
5148,A Separate Peace,A Separate Peace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.56,1959.0,john knowles,eng,155901
4934,Братья Карамазовы,The Brothers Karamazov,https://images.gr-assets.com/books/1427728126m/4934.jpg,4.3,1880.0,"fyodor dostoyevsky, richard pevear, larissa volokhonsky",eng,155838
2784,Ways of Seeing,Ways of Seeing,https://images.gr-assets.com/books/1464018308m/2784.jpg,3.75,1972.0,john berger,eng,155658
659469,The Hobbit,The Hobbit: Graphic Novel,https://images.gr-assets.com/books/1374681632m/659469.jpg,4.48,1989.0,"chuck dixon, j.r.r. tolkien, david wenzel, sean deming",eng,155338
13642,A Wizard of Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",https://images.gr-assets.com/books/1353424536m/13642.jpg,3.99,1968.0,ursula k. le guin,eng,155042
29059,Choke,Choke,https://images.gr-assets.com/books/1403186013m/29059.jpg,3.69,2001.0,chuck palahniuk,eng,154643
8921,The Hound of the Baskervilles,The Hound of the Baskervilles,https://images.gr-assets.com/books/1355929358m/8921.jpg,4.09,1902.0,"arthur conan doyle, anne perry",eng,154517
357664,Because of Winn-Dixie,Because of Winn-Dixie,https://images.gr-assets.com/books/1456871914m/357664.jpg,4.0,2000.0,"kate dicamillo, chris sheban",eng,154476
13372690,Slammed,"Slammed (Slammed, #1)",https://images.gr-assets.com/books/1328530463m/13372690.jpg,4.29,2012.0,colleen hoover,eng,153882
8695,The Restaurant at the End of the Universe,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.22,1980.0,douglas adams,eng,153838
107291,Needful Things,Needful Things,https://images.gr-assets.com/books/1315767817m/107291.jpg,3.87,1991.0,stephen king,,153821
34897,The Dragon Reborn ,"The Dragon Reborn (Wheel of Time, #3)",https://images.gr-assets.com/books/1480096580m/34897.jpg,4.23,1991.0,robert jordan,eng,153809
69571,"Rich Dad , Poor Dad","Rich Dad, Poor Dad",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95,1997.0,robert t. kiyosaki,eng,153764
28862,Il Principe,The Prince,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.78,1513.0,"niccolò machiavelli, adolph caso, rufus goodwin, benjamin martinez",eng,153128
5113,Franny and Zooey,Franny and Zooey,https://images.gr-assets.com/books/1355037988m/5113.jpg,3.98,1961.0,j.d. salinger,eng,152906
1869,Nickel and Dimed: On (Not) Getting By in America,Nickel and Dimed: On (Not) Getting By in America,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.6,2001.0,barbara ehrenreich,eng,152786
49628,Cloud Atlas,Cloud Atlas,https://images.gr-assets.com/books/1406383769m/49628.jpg,4.01,2004.0,david mitchell,eng,152441
22205,This Lullaby,This Lullaby,https://images.gr-assets.com/books/1397779294m/22205.jpg,4.03,2002.0,sarah dessen,eng,151829
37732,"Are You There God? It's Me, Margaret","Are You There God? It's Me, Margaret",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89,1970.0,judy blume,eng,151789
5664985,Along for the Ride,Along for the Ride,https://images.gr-assets.com/books/1479692098m/5664985.jpg,4.08,2009.0,sarah dessen,eng,151721
46756,Oryx and Crake,"Oryx and Crake (MaddAddam, #1)",https://images.gr-assets.com/books/1494109986m/46756.jpg,4.0,2003.0,margaret atwood,eng,151500
19380,Candide,Candide,https://images.gr-assets.com/books/1345060082m/19380.jpg,3.76,1759.0,voltaire,eng,151471
10629,Christine,Christine,https://images.gr-assets.com/books/1327270815m/10629.jpg,3.72,1983.0,"stephen king, marie milpois",fre,151160
2233407,From Dead to Worse,"From Dead to Worse (Sookie Stackhouse, #8)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01,2008.0,charlaine harris,eng,151095
1044355,When You Are Engulfed in Flames,When You Are Engulfed in Flames,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.04,2008.0,david sedaris,eng,150898
68429,,"The Well of Ascension (Mistborn, #2)",https://images.gr-assets.com/books/1480717596m/68429.jpg,4.35,2007.0,brandon sanderson,eng,150736
58696,David Copperfield,David Copperfield,https://images.gr-assets.com/books/1461452762m/58696.jpg,3.96,1849.0,"charles dickens, jeremy tambling",eng,150512
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You","I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",https://images.gr-assets.com/books/1334491180m/852470.jpg,3.82,2006.0,ally carter,eng,150222
17231,Darkly Dreaming Dexter,"Darkly Dreaming Dexter (Dexter, #1)",https://images.gr-assets.com/books/1334404607m/17231.jpg,3.89,2004.0,jeff lindsay,eng,150055
544891,"Beastly (Beastly, #1, Kendra Chronicles, #1)","Beastly (Beastly, #1; Kendra Chronicles, #1)",https://images.gr-assets.com/books/1334260193m/544891.jpg,3.84,2007.0,alex flinn,eng,150003
13414446,Prodigy,"Prodigy (Legend, #2)",https://images.gr-assets.com/books/1336254717m/13414446.jpg,4.29,2013.0,marie lu,eng,149702
114683,Wall and Piece,Wall and Piece,https://images.gr-assets.com/books/1327904853m/114683.jpg,3.83,1988.0,banksy,eng,149453
79885,The Lincoln Lawyer ,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",https://images.gr-assets.com/books/1370140049m/79885.jpg,4.14,2005.0,michael connelly,eng,149438
7669,Timeline,Timeline,https://images.gr-assets.com/books/1405420745m/7669.jpg,3.83,1999.0,michael crichton,eng,148563
2696,Tales of Caunterbury,The Canterbury Tales,https://images.gr-assets.com/books/1261208589m/2696.jpg,3.48,1390.0,"geoffrey chaucer, nevill coghill",eng,148480
6101718,The Magicians,The Magicians (The Magicians #1),https://images.gr-assets.com/books/1313772941m/6101718.jpg,3.47,2009.0,lev grossman,eng,147908
3985,The Amazing Adventures of Kavalier & Clay,The Amazing Adventures of Kavalier & Clay,https://images.gr-assets.com/books/1479660066m/3985.jpg,4.17,2000.0,michael chabon,eng,147717
7664041,Inheritance,"Inheritance (The Inheritance Cycle, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08,2011.0,christopher paolini,eng,146905
46677,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",https://images.gr-assets.com/books/1405259744m/46677.jpg,4.22,1972.0,"judith viorst, ray cruz",eng,146073
7937462,The Short Second Life of Bree Tanner,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",https://images.gr-assets.com/books/1274335680m/7937462.jpg,3.51,2009.0,stephenie meyer,eng,145874
4953,A Heartbreaking Work of Staggering Genius,A Heartbreaking Work of Staggering Genius,https://images.gr-assets.com/books/1327714834m/4953.jpg,3.68,2000.0,dave eggers,eng,145459
59980,Batman: Year One,Batman: Year One,https://images.gr-assets.com/books/1327940389m/59980.jpg,4.23,1987.0,"frank miller, david mazzucchelli, richmond lewis, dennis o'neil",eng,145267
68783,"Girl, Interrupted","Girl, Interrupted",https://images.gr-assets.com/books/1475482930m/68783.jpg,3.9,1993.0,susanna kaysen,eng,145161
5161066,Dead and Gone,"Dead and Gone (Sookie Stackhouse, #9)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01,2009.0,charlaine harris,eng,145157
7235533,The Way of Kings,"The Way of Kings (The Stormlight Archive, #1)",https://images.gr-assets.com/books/1388184640m/7235533.jpg,4.64,2010.0,brandon sanderson,eng,144822
2536134,Gone,"Gone (Gone, #1)",https://images.gr-assets.com/books/1357796831m/2536134.jpg,3.85,2008.0,michael  grant,eng,144606
10567,Cell,Cell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.64,2006.0,stephen king,eng,144591
12033455,I've Got Your Number,I've Got Your Number,https://images.gr-assets.com/books/1327956732m/12033455.jpg,3.93,2011.0,sophie kinsella,eng,144533
93,Heidi,Heidi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97,1880.0,"johanna spyri, angelo  rinaldi, beverly cleary",eng,144497
764347,Unwind,"Unwind (Unwind, #1)",https://images.gr-assets.com/books/1297677706m/764347.jpg,4.18,2007.0,neal shusterman,eng,143892
2767793,The Hero of Ages,"The Hero of Ages (Mistborn, #3)",https://images.gr-assets.com/books/1480717763m/2767793.jpg,4.46,2008.0,brandon sanderson,eng,143622
76778,The Martian Chronicles,The Martian Chronicles,https://images.gr-assets.com/books/1374049948m/76778.jpg,4.12,1950.0,ray bradbury,eng,143236
2547,The Prophet,The Prophet,https://images.gr-assets.com/books/1355046521m/2547.jpg,4.22,1923.0,kahlil gibran,eng,142641
233667,Firestarter,Firestarter,https://images.gr-assets.com/books/1394208032m/233667.jpg,3.85,1980.0,stephen king,eng,142213
15769,The Bourne Supremacy,"The Bourne Supremacy (Jason Bourne, #2)",https://images.gr-assets.com/books/1335860600m/15769.jpg,4.09,1986.0,robert ludlum,eng,142168
3462,The Rescue,The Rescue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.1,2000.0,nicholas sparks,eng,142092
125507,The True Story of the Three Little Pigs,The True Story of the 3 Little Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,4.29,1989.0,"jon scieszka, lane smith",eng,141945
32682,Patriot Games,"Patriot Games (Jack Ryan Universe, #2)",https://images.gr-assets.com/books/1328007145m/32682.jpg,4.11,1987.0,tom clancy,eng,141674
15731779,Entwined with You,"Entwined with You (Crossfire, #3)",https://images.gr-assets.com/books/1362526983m/15731779.jpg,4.19,2013.0,sylvia day,eng,141641
43814,The Vampire Lestat,"The Vampire Lestat (The Vampire Chronicles, #2)",https://images.gr-assets.com/books/1347515742m/43814.jpg,4.05,1985.0,anne rice,eng,141299
480204,Le Fantôme de l'Opéra,The Phantom of the Opera,https://images.gr-assets.com/books/1327867727m/480204.jpg,3.97,1909.0,"gaston leroux, alexander teixeira de mattos",eng,141110
20820994,I'll Give You the Sun,I'll Give You the Sun,https://images.gr-assets.com/books/1496659336m/20820994.jpg,4.14,2014.0,jandy nelson,eng,140937
8709527,Bloodlines,"Bloodlines (Bloodlines, #1)",https://images.gr-assets.com/books/1297199431m/8709527.jpg,4.22,2011.0,richelle mead,eng,140599
10032672,The Language of Flowers,The Language of Flowers,https://images.gr-assets.com/books/1333577674m/10032672.jpg,4.07,2011.0,vanessa diffenbaugh,eng,140076
3590,The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.29,1892.0,arthur conan doyle,eng,139816
18635016,The One,"The One (The Selection, #3)",https://images.gr-assets.com/books/1395612906m/18635016.jpg,4.21,2014.0,kiera cass,eng,139544
13615,デスノート #1 (Desu Nōto) Taikutsu (退屈),"Death Note, Vol. 1: Boredom (Death Note, #1)",https://images.gr-assets.com/books/1419952134m/13615.jpg,4.42,2004.0,"tsugumi ohba, takeshi obata",eng,139501
629,Zen and the Art of Motorcycle Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,https://images.gr-assets.com/books/1410136019m/629.jpg,3.76,1974.0,robert m. pirsig,eng,139411
24765,Specials,"Specials (Uglies, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.77,2006.0,scott westerfeld,eng,139168
5094,The Drawing of the Three,"The Drawing of the Three (The Dark Tower, #2)",https://images.gr-assets.com/books/1370918050m/5094.jpg,4.23,1987.0,stephen king,eng,139052
16070903,"Fallen Too Far (Too Far, #1)","Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",https://images.gr-assets.com/books/1349565157m/16070903.jpg,4.21,2012.0,abbi glines,eng,138871
24817626,Go Set a Watchman,Go Set a Watchman,https://images.gr-assets.com/books/1451442088m/24817626.jpg,3.31,2015.0,harper lee,eng,138669
15790842,Life After Life,Life After Life,https://images.gr-assets.com/books/1358173808m/15790842.jpg,3.74,2013.0,kate atkinson,eng,138454
16304,Murder in the Calais Coach,"Murder on the Orient Express (Hercule Poirot, #10)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.16,1934.0,agatha christie,eng,138444
3407877,The Forgotten Garden,The Forgotten Garden,https://images.gr-assets.com/books/1455283767m/3407877.jpg,4.12,2008.0,kate morton,eng,138377
4502877,Midnight Sun (Partial Draft),"Midnight Sun (Twilight, #1.5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.03,2008.0,stephenie meyer,eng,138118
4134071,Hunted,"Hunted (House of Night, #5)",https://images.gr-assets.com/books/1438042897m/4134071.jpg,3.93,2009.0,"p.c. cast, kristin cast",eng,138103
46787,Uncle Tom's Cabin or Life Among the Lowly,Uncle Tom's Cabin,https://images.gr-assets.com/books/1414349231m/46787.jpg,3.83,1852.0,harriet beecher stowe,eng,137858
2744,Anansi Boys,Anansi Boys,https://images.gr-assets.com/books/1479778049m/2744.jpg,4.0,2005.0,neil gaiman,eng,137639
35729,"Lover Eternal (Black Dagger Brotherhood, #2)","Lover Eternal (Black Dagger Brotherhood, #2)",https://images.gr-assets.com/books/1300845974m/35729.jpg,4.35,2006.0,j.r. ward,eng,137558
5349,The Rainmaker,The Rainmaker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.91,1995.0,john grisham,eng,137412
2767,A People's History of the United States: 1492 to Present ,A People's History of the United States,https://images.gr-assets.com/books/1494279423m/2767.jpg,4.07,1980.0,howard zinn,eng,137372
518848,Sabriel,"Sabriel (Abhorsen,  #1)",https://images.gr-assets.com/books/1293655399m/518848.jpg,4.17,1995.0,garth nix,eng,137047
11468377,"Thinking, Fast and Slow","Thinking, Fast and Slow",https://images.gr-assets.com/books/1317793965m/11468377.jpg,4.08,2011.0,daniel kahneman,eng,136950
15749186,To All the Boys I've Loved Before,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",https://images.gr-assets.com/books/1372086100m/15749186.jpg,4.11,2014.0,jenny han,eng,136938
17214,Starship Troopers,Starship Troopers,https://images.gr-assets.com/books/1406457252m/17214.jpg,3.99,1959.0,robert a. heinlein,eng,136886
15760001,On Dublin Street,"On Dublin Street (On Dublin Street, #1)",https://images.gr-assets.com/books/1490401910m/15760001.jpg,4.24,2012.0,samantha young,eng,136761
6931356,The DUFF: Designated Ugly Fat Friend,The DUFF: Designated Ugly Fat Friend,https://images.gr-assets.com/books/1271108843m/6931356.jpg,3.86,2010.0,kody keplinger,eng,136736
15925,The Guardian,The Guardian,https://images.gr-assets.com/books/1388195339m/15925.jpg,4.14,2003.0,nicholas sparks,eng,136427
14942,Mrs Dalloway,Mrs. Dalloway,https://images.gr-assets.com/books/1479336522m/14942.jpg,3.78,1925.0,"virginia woolf, maureen howard",eng,136327
59960,Batman: The Dark Knight Returns,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",https://images.gr-assets.com/books/1327892039m/59960.jpg,4.25,1986.0,"frank miller, klaus janson, lynn varley",eng,135979
9822,Mrs. Frisby and the Rats of NIMH,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",https://images.gr-assets.com/books/1351191064m/9822.jpg,4.13,1971.0,robert c. o'brien,,135978
16071764,"Lean In: Women, Work, and the Will to Lead","Lean In: Women, Work, and the Will to Lead",https://images.gr-assets.com/books/1364250803m/16071764.jpg,3.94,2013.0,"sheryl sandberg, nell scovell",eng,135635
16343,The Mysterious Affair at Styles,"The Mysterious Affair at Styles (Hercule Poirot, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98,1920.0,"agatha christie, ροζίτα σώκου",eng,135514
12938,The Tragedie of King Lear,King Lear,https://images.gr-assets.com/books/1331563731m/12938.jpg,3.89,1603.0,william shakespeare,eng,135448
10194157,Shadow and Bone,"Shadow and Bone (Shadow and Bone, #1)",https://images.gr-assets.com/books/1339533695m/10194157.jpg,4.05,2012.0,leigh bardugo,eng,135225
3836,Don Quijote de La Mancha,Don Quixote,https://images.gr-assets.com/books/1364958765m/3836.jpg,3.85,1605.0,"miguel de cervantes saavedra, roberto gonzález echevarría, john rutherford",eng,134931
